label,value,exp_grp,treatment
0.500uM STA,281.2902384869086,20190703-sta-titration,Chemical Titration
0.500uM STA,308.01237792872286,20190703-sta-titration,Chemical Titration
0.500uM STA,283.41865922739095,20190703-sta-titration,Chemical Titration
0.500uM STA,204.35815879801163,20190703-sta-titration,Chemical Titration
0.500uM STA,182.672006581247,20190703-sta-titration,Chemical Titration
0.500uM STA,155.76537729698876,20190703-sta-titration,Chemical Titration
0.500uM STA,179.1814955849009,20190703-sta-titration,Chemical Titration
0.500uM STA,175.09885275815688,20190703-sta-titration,Chemical Titration
0.500uM STA,229.9236958153812,20190703-sta-titration,Chemical Titration
0.500uM STA,251.82834479893043,20190703-sta-titration,Chemical Titration
0.500uM STA,160.08674384979338,20190703-sta-titration,Chemical Titration
0.500uM STA,245.72771957905024,20190703-sta-titration,Chemical Titration
0.500uM STA,272.8718537631031,20190703-sta-titration,Chemical Titration
0.500uM STA,350.66277571527763,20190703-sta-titration,Chemical Titration
0.500uM STA,334.7313548753602,20190703-sta-titration,Chemical Titration
0.500uM STA,218.89392533250813,20190703-sta-titration,Chemical Titration
0.500uM STA,360.9684779174182,20190703-sta-titration,Chemical Titration
0.500uM STA,194.13369239820483,20190703-sta-titration,Chemical Titration
0.500uM STA,243.479020046634,20190703-sta-titration,Chemical Titration
0.500uM STA,171.15693221504827,20190703-sta-titration,Chemical Titration
0.500uM STA,301.7312055567721,20190703-sta-titration,Chemical Titration
0.500uM STA,284.7453146387753,20190703-sta-titration,Chemical Titration
0.500uM STA,198.08116975260108,20190703-sta-titration,Chemical Titration
0.500uM STA,189.56770007204608,20190703-sta-titration,Chemical Titration
0.500uM STA,283.5982996455212,20190703-sta-titration,Chemical Titration
0.500uM STA,160.59495701346125,20190703-sta-titration,Chemical Titration
0.500uM STA,202.5055536444128,20190703-sta-titration,Chemical Titration
0.500uM STA,275.95273271254376,20190703-sta-titration,Chemical Titration
0.500uM STA,305.6554021025758,20190703-sta-titration,Chemical Titration
0.500uM STA,165.71430385107976,20190703-sta-titration,Chemical Titration
0.500uM STA,234.05097344955783,20190703-sta-titration,Chemical Titration
0.500uM STA,212.37522838763093,20190703-sta-titration,Chemical Titration
0.500uM STA,183.8946500259481,20190703-sta-titration,Chemical Titration
0.500uM STA,290.83302672813204,20190703-sta-titration,Chemical Titration
0.500uM STA,170.14221783290196,20190703-sta-titration,Chemical Titration
0.500uM STA,251.13978993381562,20190703-sta-titration,Chemical Titration
0.500uM STA,316.8154348995048,20190703-sta-titration,Chemical Titration
0.500uM STA,351.7938085701024,20190703-sta-titration,Chemical Titration
0.500uM STA,343.4723908220008,20190703-sta-titration,Chemical Titration
0.500uM STA,335.52160524667283,20190703-sta-titration,Chemical Titration
0.500uM STA,149.35580612671222,20190703-sta-titration,Chemical Titration
0.500uM STA,300.9199169572608,20190703-sta-titration,Chemical Titration
0.500uM STA,242.76678530371743,20190703-sta-titration,Chemical Titration
0.500uM STA,181.44112452438216,20190703-sta-titration,Chemical Titration
0.500uM STA,248.77626050426673,20190703-sta-titration,Chemical Titration
0.500uM STA,231.11673539735185,20190703-sta-titration,Chemical Titration
0.500uM STA,259.1246044495844,20190703-sta-titration,Chemical Titration
0.500uM STA,222.81417443312145,20190703-sta-titration,Chemical Titration
0.500uM STA,341.68841551044056,20190703-sta-titration,Chemical Titration
0.500uM STA,156.5481228155177,20190703-sta-titration,Chemical Titration
0.500uM STA,215.32833362350547,20190703-sta-titration,Chemical Titration
0.500uM STA,220.79355898399726,20190703-sta-titration,Chemical Titration
0.500uM STA,179.46550510786378,20190703-sta-titration,Chemical Titration
0.500uM STA,339.05493952315214,20190703-sta-titration,Chemical Titration
0.500uM STA,233.48452699778787,20190703-sta-titration,Chemical Titration
0.500uM STA,228.2340383339106,20190703-sta-titration,Chemical Titration
0.500uM STA,317.8105514370958,20190703-sta-titration,Chemical Titration
0.500uM STA,265.5313786151354,20190703-sta-titration,Chemical Titration
0.500uM STA,189.46020491167457,20190703-sta-titration,Chemical Titration
0.500uM STA,202.40492976061284,20190703-sta-titration,Chemical Titration
0.500uM STA,330.47450005893535,20190703-sta-titration,Chemical Titration
0.500uM STA,175.27328300505474,20190703-sta-titration,Chemical Titration
0.500uM STA,297.9946623817433,20190703-sta-titration,Chemical Titration
0.500uM STA,204.3083092646933,20190703-sta-titration,Chemical Titration
0.500uM STA,335.0659190317149,20190703-sta-titration,Chemical Titration
0.500uM STA,298.2338371765007,20190703-sta-titration,Chemical Titration
0.500uM STA,260.0663081145496,20190703-sta-titration,Chemical Titration
0.500uM STA,291.9516194213533,20190703-sta-titration,Chemical Titration
0.500uM STA,312.9660871362688,20190703-sta-titration,Chemical Titration
0.500uM STA,235.48275659229446,20190703-sta-titration,Chemical Titration
0.500uM STA,327.06649719968175,20190703-sta-titration,Chemical Titration
0.500uM STA,256.755234938273,20190703-sta-titration,Chemical Titration
0.500uM STA,184.0053965882453,20190703-sta-titration,Chemical Titration
0.500uM STA,308.21073302790904,20190703-sta-titration,Chemical Titration
0.500uM STA,159.5769121605731,20190703-sta-titration,Chemical Titration
0.500uM STA,210.20586376333335,20190703-sta-titration,Chemical Titration
0.500uM STA,247.70942682884913,20190703-sta-titration,Chemical Titration
0.500uM STA,227.51884961636205,20190703-sta-titration,Chemical Titration
0.500uM STA,233.178947416722,20190703-sta-titration,Chemical Titration
0.500uM STA,156.28764322939725,20190703-sta-titration,Chemical Titration
0.500uM STA,223.45326577683792,20190703-sta-titration,Chemical Titration
0.500uM STA,289.6397885710981,20190703-sta-titration,Chemical Titration
0.500uM STA,153.7248384298537,20190703-sta-titration,Chemical Titration
0.500uM STA,194.97138212469287,20190703-sta-titration,Chemical Titration
1.000uM STA,204.6570010129336,20190703-sta-titration,Chemical Titration
1.000uM STA,274.546500703108,20190703-sta-titration,Chemical Titration
1.000uM STA,209.91492125190743,20190703-sta-titration,Chemical Titration
1.000uM STA,179.7490658868621,20190703-sta-titration,Chemical Titration
1.000uM STA,119.75713019230578,20190703-sta-titration,Chemical Titration
1.000uM STA,302.1697440711892,20190703-sta-titration,Chemical Titration
1.000uM STA,190.5324274224442,20190703-sta-titration,Chemical Titration
1.000uM STA,208.7958860028904,20190703-sta-titration,Chemical Titration
1.000uM STA,326.09962707166784,20190703-sta-titration,Chemical Titration
1.000uM STA,139.04268857893504,20190703-sta-titration,Chemical Titration
1.000uM STA,213.09344223470333,20190703-sta-titration,Chemical Titration
1.000uM STA,210.93146434618407,20190703-sta-titration,Chemical Titration
1.000uM STA,183.1175487225221,20190703-sta-titration,Chemical Titration
1.000uM STA,190.85291953696571,20190703-sta-titration,Chemical Titration
1.000uM STA,308.77204716387297,20190703-sta-titration,Chemical Titration
1.000uM STA,211.36562905464882,20190703-sta-titration,Chemical Titration
1.000uM STA,223.5899762611943,20190703-sta-titration,Chemical Titration
1.000uM STA,252.39397952841443,20190703-sta-titration,Chemical Titration
1.000uM STA,169.06117620617374,20190703-sta-titration,Chemical Titration
1.000uM STA,150.03624612378732,20190703-sta-titration,Chemical Titration
1.000uM STA,227.7873085293545,20190703-sta-titration,Chemical Titration
1.000uM STA,248.89906245029144,20190703-sta-titration,Chemical Titration
1.000uM STA,213.23679471794293,20190703-sta-titration,Chemical Titration
1.000uM STA,185.4940038301051,20190703-sta-titration,Chemical Titration
1.000uM STA,240.32092241248364,20190703-sta-titration,Chemical Titration
1.000uM STA,211.1727771631664,20190703-sta-titration,Chemical Titration
1.000uM STA,249.26710529686008,20190703-sta-titration,Chemical Titration
1.000uM STA,159.70452266650054,20190703-sta-titration,Chemical Titration
1.000uM STA,293.4480139471532,20190703-sta-titration,Chemical Titration
1.000uM STA,178.89703518075154,20190703-sta-titration,Chemical Titration
1.000uM STA,171.51363339851792,20190703-sta-titration,Chemical Titration
1.000uM STA,246.80311955105066,20190703-sta-titration,Chemical Titration
1.000uM STA,251.5855406176484,20190703-sta-titration,Chemical Titration
1.000uM STA,178.4980290296022,20190703-sta-titration,Chemical Titration
1.000uM STA,107.75873351141745,20190703-sta-titration,Chemical Titration
1.000uM STA,147.91669390818953,20190703-sta-titration,Chemical Titration
1.000uM STA,288.01753908153813,20190703-sta-titration,Chemical Titration
1.000uM STA,234.96311765831814,20190703-sta-titration,Chemical Titration
1.000uM STA,260.614063846049,20190703-sta-titration,Chemical Titration
1.000uM STA,223.63552785100399,20190703-sta-titration,Chemical Titration
1.000uM STA,209.4777498202438,20190703-sta-titration,Chemical Titration
1.000uM STA,247.38024472085647,20190703-sta-titration,Chemical Titration
1.000uM STA,289.0413222488135,20190703-sta-titration,Chemical Titration
1.000uM STA,242.05245483269368,20190703-sta-titration,Chemical Titration
1.000uM STA,328.5889733292062,20190703-sta-titration,Chemical Titration
1.000uM STA,154.32003254511866,20190703-sta-titration,Chemical Titration
1.000uM STA,237.29253175430497,20190703-sta-titration,Chemical Titration
1.000uM STA,298.1996810935648,20190703-sta-titration,Chemical Titration
1.000uM STA,200.33100221895845,20190703-sta-titration,Chemical Titration
1.000uM STA,170.56077250677836,20190703-sta-titration,Chemical Titration
1.000uM STA,151.32065282874368,20190703-sta-titration,Chemical Titration
1.000uM STA,150.71361410992472,20190703-sta-titration,Chemical Titration
1.000uM STA,340.25450081325727,20190703-sta-titration,Chemical Titration
1.000uM STA,246.5553666498371,20190703-sta-titration,Chemical Titration
1.000uM STA,203.95902138808967,20190703-sta-titration,Chemical Titration
1.000uM STA,269.9445232344654,20190703-sta-titration,Chemical Titration
1.000uM STA,206.88455847601875,20190703-sta-titration,Chemical Titration
1.000uM STA,263.83811777254783,20190703-sta-titration,Chemical Titration
1.000uM STA,287.4156948783719,20190703-sta-titration,Chemical Titration
1.000uM STA,266.25923054582324,20190703-sta-titration,Chemical Titration
1.000uM STA,265.6464351867001,20190703-sta-titration,Chemical Titration
1.000uM STA,181.9456736586892,20190703-sta-titration,Chemical Titration
1.000uM STA,277.6087951843924,20190703-sta-titration,Chemical Titration
1.000uM STA,268.6206088133059,20190703-sta-titration,Chemical Titration
1.000uM STA,252.91807908390928,20190703-sta-titration,Chemical Titration
1.000uM STA,166.38906412598567,20190703-sta-titration,Chemical Titration
1.000uM STA,275.13947439757504,20190703-sta-titration,Chemical Titration
1.000uM STA,322.51911237426515,20190703-sta-titration,Chemical Titration
1.000uM STA,246.88564860186128,20190703-sta-titration,Chemical Titration
1.000uM STA,114.27311482060787,20190703-sta-titration,Chemical Titration
1.000uM STA,179.46550510786378,20190703-sta-titration,Chemical Titration
1.000uM STA,224.49925197825647,20190703-sta-titration,Chemical Titration
1.000uM STA,264.455103397936,20190703-sta-titration,Chemical Titration
1.000uM STA,159.70452266650054,20190703-sta-titration,Chemical Titration
1.000uM STA,198.7485437326868,20190703-sta-titration,Chemical Titration
1.000uM STA,238.2777744121981,20190703-sta-titration,Chemical Titration
1.000uM STA,157.0029222214439,20190703-sta-titration,Chemical Titration
1.000uM STA,165.52980095046541,20190703-sta-titration,Chemical Titration
1.000uM STA,199.56686337996067,20190703-sta-titration,Chemical Titration
1.000uM STA,297.6868695686246,20190703-sta-titration,Chemical Titration
1.000uM STA,230.10083274135928,20190703-sta-titration,Chemical Titration
1.000uM STA,175.73758390593662,20190703-sta-titration,Chemical Titration
1.000uM STA,124.67440941158242,20190703-sta-titration,Chemical Titration
1.000uM STA,128.1393661951887,20190703-sta-titration,Chemical Titration
1.000uM STA,214.90217487646285,20190703-sta-titration,Chemical Titration
1.000uM STA,178.04092705253646,20190703-sta-titration,Chemical Titration
1.000uM STA,253.32049473868514,20190703-sta-titration,Chemical Titration
1.000uM STA,200.22928553191414,20190703-sta-titration,Chemical Titration
1.000uM STA,172.99197166185277,20190703-sta-titration,Chemical Titration
1.000uM STA,240.78670210179874,20190703-sta-titration,Chemical Titration
1.000uM STA,207.32719799934372,20190703-sta-titration,Chemical Titration
1.000uM STA,225.40485973712262,20190703-sta-titration,Chemical Titration
1.000uM STA,259.0852925166494,20190703-sta-titration,Chemical Titration
1.000uM STA,196.01346000193016,20190703-sta-titration,Chemical Titration
1.000uM STA,268.961666364694,20190703-sta-titration,Chemical Titration
1.000uM STA,190.69274081001686,20190703-sta-titration,Chemical Titration
1.000uM STA,250.44934204711552,20190703-sta-titration,Chemical Titration
1.000uM STA,292.7181723134003,20190703-sta-titration,Chemical Titration
1.000uM STA,224.3630955407984,20190703-sta-titration,Chemical Titration
1.000uM STA,195.8054881025177,20190703-sta-titration,Chemical Titration
1.000uM STA,164.2944866646031,20190703-sta-titration,Chemical Titration
1.000uM STA,251.6260242514477,20190703-sta-titration,Chemical Titration
1.000uM STA,316.9440125975334,20190703-sta-titration,Chemical Titration
1.000uM STA,191.75807167353213,20190703-sta-titration,Chemical Titration
1.000uM STA,240.44804271886738,20190703-sta-titration,Chemical Titration
1.000uM STA,211.89506673242957,20190703-sta-titration,Chemical Titration
1.000uM STA,153.45956672498968,20190703-sta-titration,Chemical Titration
1.000uM STA,177.23816193953812,20190703-sta-titration,Chemical Titration
1.000uM STA,216.789801594227,20190703-sta-titration,Chemical Titration
1.000uM STA,245.6862640377044,20190703-sta-titration,Chemical Titration
1.000uM STA,199.31149940667518,20190703-sta-titration,Chemical Titration
1.000uM STA,132.89988323759422,20190703-sta-titration,Chemical Titration
1.000uM STA,152.72769381991003,20190703-sta-titration,Chemical Titration
1.000uM STA,230.2335959985299,20190703-sta-titration,Chemical Titration
1.000uM STA,222.7227259685952,20190703-sta-titration,Chemical Titration
1.000uM STA,146.32428432856418,20190703-sta-titration,Chemical Titration
1.000uM STA,137.3474320648048,20190703-sta-titration,Chemical Titration
1.000uM STA,282.55479541687777,20190703-sta-titration,Chemical Titration
1.000uM STA,234.22498906724,20190703-sta-titration,Chemical Titration
1.000uM STA,151.45521990987532,20190703-sta-titration,Chemical Titration
1.000uM STA,267.0613905788046,20190703-sta-titration,Chemical Titration
1.000uM STA,255.9605712094981,20190703-sta-titration,Chemical Titration
1.000uM STA,264.57062802087523,20190703-sta-titration,Chemical Titration
1.000uM STA,205.45178847374416,20190703-sta-titration,Chemical Titration
1.000uM STA,291.9516194213533,20190703-sta-titration,Chemical Titration
1.000uM STA,12.766152972845845,20190703-sta-titration,Chemical Titration
