,exp_grp,exp_name,exp_has_peptide,exp_sta_conc,exp_cell_count,exp_rep,xbin,value
1346,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,07,3.643518962670656
1347,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,08,3.620794103665189
1348,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,09,3.579726413424484
1349,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,00,3.4159871349095914
1350,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,01,3.407929848890333
1351,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,02,3.4096967876856916
1352,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,03,3.352214224428319
1353,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,04,3.4552864062834283
1354,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,05,3.4482020896126313
1355,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,06,3.4633806214362033
1356,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,07,3.4637136840878693
1357,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,08,3.4381500643145806
1358,20190703-sta-titration,sta-04.000-20um-s-XY01,No Peptide,4.000uM,00.00mT,r1,09,3.4683113030873645
1359,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,00,3.7161710083373163
1360,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,01,3.451516926328692
1361,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,02,3.665447799750346
1362,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,03,3.4347530357270792
1363,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,04,3.6490779799313686
1364,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,05,3.678111200477586
1365,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,06,3.5085862311075093
1366,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,07,3.484318268354724
1367,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,08,3.5500003175647885
1368,20190703-sta-titration,sta-04.000-20um-s-XY02,No Peptide,4.000uM,00.00mT,r2,09,3.5938642884142404
1369,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,00,3.7305052880026284
1370,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,01,3.611485527773613
1371,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,02,3.385875314950841
1372,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,03,3.5604670781253622
1373,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,04,3.4273837784168792
1374,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,05,3.4657982888533287
1375,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,06,3.5089963362176824
1376,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,07,3.543946909225101
1377,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,08,3.4050841398580363
1378,20190703-sta-titration,sta-04.000-20um-s-XY03,No Peptide,4.000uM,00.00mT,r3,09,3.4368538657595686
